step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
11,,You're carrying too many things already.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook and a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. You see a banana on the counter. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west.","You are carrying: a white onion, a red onion, a raw red potato, a red apple and a raw yellow potato.",0,0.0,False,,drop red apple,,0.0
12,,You drop the red apple on the ground.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook and a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. You see a banana on the counter. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a red apple on the floor.","You are carrying: a white onion, a red onion, a raw red potato and a raw yellow potato.",0,0.0,False,,take knife from table,,0.0
13,,You take the knife from the table.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. You see a banana on the counter. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a red apple on the floor.","You are carrying: a knife, a white onion, a red onion, a raw red potato and a raw yellow potato.",0,0.0,False,,drop red onion,,0.0
14,,You drop the red onion on the ground.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. You see a banana on the counter. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a red onion and a red apple on the floor.","You are carrying: a knife, a white onion, a raw red potato and a raw yellow potato.",0,0.0,False,,take banana from counter,,0.0
15,,You take the banana from the counter. Your score has just gone up by one point.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a red onion and a red apple on the floor.","You are carrying: a banana, a knife, a white onion, a raw red potato and a raw yellow potato.",1,0.0,False,,drop raw red potato,,0.0625
16,,You drop the red potato on the ground.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw red potato, a red onion and a red apple on the floor.","You are carrying: a banana, a knife, a white onion and a raw yellow potato.",1,0.0,False,,open fridge,,0.0625
17,,"You open the fridge, revealing a block of cheese and a raw pork chop.",Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. The fridge contains a block of cheese and a raw pork chop. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw red potato, a red onion and a red apple on the floor.","You are carrying: a banana, a knife, a white onion and a raw yellow potato.",1,0.0,False,,take pork chop from fridge,,0.0625
18,,You take the pork chop from the fridge. Your score has just gone up by one point.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. The fridge contains a block of cheese. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw red potato, a red onion and a red apple on the floor.","You are carrying: a raw pork chop, a banana, a knife, a white onion and a raw yellow potato.",2,0.0,False,,take block of cheese from fridge,,0.125
19,,You're carrying too many things already.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. The fridge contains a block of cheese. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw red potato, a red onion and a red apple on the floor.","You are carrying: a raw pork chop, a banana, a knife, a white onion and a raw yellow potato.",2,0.0,False,,drop raw yellow potato,,0.125
20,,You drop the yellow potato on the ground.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. The fridge contains a block of cheese. You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.","You are carrying: a raw pork chop, a banana, a knife and a white onion.",2,0.0,False,,take block of cheese from fridge,,0.125
21,,You take the block of cheese from the fridge. Your score has just gone up by one point.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,go south,,0.1875
22,,"You are in a livingroom. A typical one. You can see a sofa. The sofa is comfy. But the thing is empty, unfortunately. There is a closed fiberglass door leading south. There is an exit to the north. You need an exit without a door? You should try going west.",Livingroom,"You are in a livingroom. A typical one. You can see a sofa. The sofa is comfy. But the thing is empty, unfortunately. There is a closed fiberglass door leading south. There is an exit to the north. You need an exit without a door? You should try going west.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,go west,,0.1875
23,,"Okay, so you're in a bedroom, cool, but is it typical? You better believe it is. You make out a bed. What a coincidence, weren't you just thinking about a bed? But oh no! there's nothing on this piece of trash. You don't like doors? Why not try going east, that entranceway is not blocked by one. You don't like doors? Why not try going north, that entranceway is not blocked by one.",Bedroom,"Okay, so you're in a bedroom, cool, but is it typical? You better believe it is. You make out a bed. What a coincidence, weren't you just thinking about a bed? But oh no! there's nothing on this piece of trash. You don't like doors? Why not try going east, that entranceway is not blocked by one. You don't like doors? Why not try going north, that entranceway is not blocked by one.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,go north,,0.1875
24,,"You are in a corridor. An usual kind of place. There is an open patio door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north. You don't like doors? Why not try going south, that entranceway is not blocked by one.",Corridor,"You are in a corridor. An usual kind of place. There is an open patio door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north. You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,go east,,0.1875
25,,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.",Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is a closed frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,open frosted-glass door,,0.1875
26,,You open frosted-glass door.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is an open frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,go east,,0.1875
27,,"Look at you, bigshot, walking into a pantry like it isn't some huge deal. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You scan the room for a shelf, and you find a shelf. The shelf is wooden. But the thing hasn't got anything on it. There is an open frosted-glass door leading west.",Pantry,"Look at you, bigshot, walking into a pantry like it isn't some huge deal. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You scan the room for a shelf, and you find a shelf. The shelf is wooden. But the thing hasn't got anything on it. There is an open frosted-glass door leading west.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,go west,,0.1875
28,,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is an open frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.",Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is an open frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a white onion.",3,0.0,False,,cook white onion with stove,,0.1875
29,,You fried the white onion. Your score has just gone up by one point.,Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is an open frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a fried white onion.",4,0.0,False,,cook raw pork chop with stove,,0.25
30,,"You fried the pork chop. *** You lost! *** You scored 4 out of a possible 16, in 29 turns. Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command? >",Kitchen,"You are in a kitchen. It seems to be pretty normal here. You hear a noise behind you and spin around, but you can't see anything other than a fridge. You shudder, but continue examining the room. What a letdown! The fridge is empty! You can make out an oven. You make out a table. The table is massive. On the table you see a cookbook. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can see a counter. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the counter! oh well. You see a stove. You wonder idly who left that here. But the thing is empty, unfortunately. There is an open frosted-glass door leading east. You need an exit without a door? You should try going south. There is an exit to the west. There is a raw yellow potato, a raw red potato, a red onion and a red apple on the floor.","You are carrying: a block of cheese, a raw pork chop, a banana, a knife and a fried white onion.",4,0.0,True,,quit,,0.25
