step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
14,,"You've just walked into a steamy cookhouse. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You don't like doors? Why not try going east, that entranceway is unblocked.",Steamy Cookhouse,"You've just walked into a steamy cookhouse. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You don't like doors? Why not try going east, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,,,go east,,0.0
15,,"You arrive in a studio. A serious kind of place. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Serious Studio,"You arrive in a studio. A serious kind of place. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,,,go west,,0.0
16,,"You've just walked into a steamy cookhouse. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You don't like doors? Why not try going east, that entranceway is unblocked.",Steamy Cookhouse,"You've just walked into a steamy cookhouse. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You don't like doors? Why not try going east, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,,,go east,,0.0
17,,"You arrive in a studio. A serious kind of place. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Serious Studio,"You arrive in a studio. A serious kind of place. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,,,go south,,0.0
18,,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,Scullery,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,You are carrying nothing.,0,0.0,False,,,go south,,0.0
19,,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,Hot Kitchenette,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,,,go north,,0.0
20,,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,Scullery,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,You are carrying nothing.,0,0.0,False,,,go south,,0.0
21,,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,Hot Kitchenette,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,,,go north,,0.0
22,,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,Scullery,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,You are carrying nothing.,0,0.0,False,,,go south,,0.0
23,,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,Hot Kitchenette,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,,,go north,,0.0
24,,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,Scullery,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,You are carrying nothing.,0,0.0,False,,,go west,,0.0
25,,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Kitchenette,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,,,go north,,0.0
26,,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,,,go west,,0.0
27,,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",Salon,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying nothing.,0,0.0,False,,,go north,,0.0
28,,"You've just walked into a cookery. There is an unguarded exit to the east. You don't like doors? Why not try going south, that entranceway is unguarded.",Cookery,"You've just walked into a cookery. There is an unguarded exit to the east. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,,,go south,,0.0
29,,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",Salon,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying nothing.,0,0.0,False,,,go east,,0.0
30,,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,,,go south,,0.0
31,,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Kitchenette,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,,,go east,,0.0
32,,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,Scullery,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,You are carrying nothing.,0,0.0,False,,,go south,,0.0
33,,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,Hot Kitchenette,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,,,go east,,0.0
34,,You can't go that way.,Hot Kitchenette,You're now in a hot kitchenette. You begin to take stock of what's in the room. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,,,go north,,0.0
35,,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,Scullery,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,You are carrying nothing.,0,0.0,False,,,go west,,0.0
36,,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Kitchenette,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,,,go north,,0.0
37,,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,,,go west,,0.0
38,,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",Salon,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying nothing.,0,0.0,False,,,go south,,0.0
39,,You arrive in a washroom. An ordinary one. There is an unguarded exit to the north.,Washroom,You arrive in a washroom. An ordinary one. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,,,go north,,0.0
40,,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",Salon,"Welcome to the salon. There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying nothing.,0,0.0,False,,,go east,,0.0
41,,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"You arrive in a vault. An usual kind of place. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,,,go south,,0.0
42,,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Kitchenette,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,,,go east,,0.0
43,,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,Scullery,You are in a scullery. A normal kind of place. You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south. You need an unguarded exit? You should try going west.,You are carrying nothing.,0,0.0,False,,,go west,,0.0
44,,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Kitchenette,"This might come as a shock to you, but you've just come into a kitchenette. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,,,go west,,0.0
45,,"You've entered a silent workshop. Let's see what's in here. You don't like doors? Why not try going east, that entranceway is unguarded.",Silent Workshop,"You've entered a silent workshop. Let's see what's in here. You don't like doors? Why not try going east, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,,,go east,,0.0
